"","text","age","gender"
"378","Nuorten mielenterveysongelmista puhutaan. 

Miksi media antaa palstatilaa pelkoa ja ahdistusta ilmastonmuutoksen varjolla lietsoville?

Entä, miksi päättäjät tukevat sitä?

#journalismi #viestintä #politiikka #ilmastonmuutos #ilmastohätätila #ilmastokriisi #mielenterveys #nuoret https://t.co/uZFyKbHefh",">=40","male"
"379","@MatsRonnback Tiukkojen koronarajoitusten vaatijat tosin reagoivat meneillään olevaan tai hyvin vähän aikaa sitten aktiivisena olleeseen vakavaan terveyskriisiin. Ilmastonmuutos taas on hidas ja pitkäaikainen ilmiö, joka ei muodosta ainakaan Suomessa vakavaa uhkaa lähivuosikymmeninä.",">=40","male"
"380","@MeetsLight @EemeliHuvi Tästähän siinä on kyse. Ilmastonmuutos, lihansyönti, kulttuurien omiminen ja muut aiheuttavat näitä ongelmia enenevässä määrin vuodesta 2021 lukien. Tietenkään Bill &amp; Melinda Porttien säätiön ihanilla  elämää pelastavilla terveystuotteilla ei ole mitään tekemistä asian kanssa.",">=40","male"
"381","@APulkkis Kun meillä on huolena mm:
- Ilmastonmuutos
- Työllisyys
- Hyvinvointi
- Terveysongelmien lisääntyminen
- Eläkepommi
- Energian saatavuuden turvaaminen
- Monimuotoisuuden hupeneminen
- Köyhyys

Vasemmisto käyttää kymmeniä miljoonia sukupuolineutraaleihin liikennemerkkeihin.",">=40","male"
"382","Mistä useimmat ovat huolissaan nyt:
- Ilmastonmuutos
- Työllisyys
- Hyvinvointi
- Terveysongelmien lisääntyminen
- Eläkepommi
- Energian saatavuuden turvaaminen
- Monimuotoisuuden hupeneminen
- Köyhyys

Mistä konservatiivit ovat huolissaan nyt:
- Liikennemerkkien kuvat muuttuu",">=40","male"
"383","@sagamaraia @chest_mop Vegaaniksi voi ryhtyä muistakin syistä kuin eläinoikeuksien vuoksi. Terveys, ilmastonmuutos etc.",">=40","male"
"384","@tanetan04124094 @iltasanomat Itse epäilen, että teon syynä on ilmastonmuutos, korona-ahdistus tai mielenterveysongelmat.",">=40","male"
"385","Viisinkertainen määrä on aika paljon. Liha on selvästi liian halpaa. Tuottajat kituu tappioissa ja mukuloille kerryttyy terveyshaittoja samalla kuin 🌍n kantokykyä ryöstöviljellään. #ilmastonmuutos #ilmastokriisi 
https://t.co/169yvz3fcP",">=40","male"
"386","","<=18","male"
"387","Vafa Järnefelt @VTTFinland kertoo CCU- ja CCS-teknologioista osaratkaisuna ilmastonmuutoksen hillinnässä artikkelissaan ""Hiilidioksidin talteenotto- 
ja hyötykäyttöteknologioiden potentiaali ilmastovaikutusten vähentämisessä"" Ympäristö ja Terveys-lehdessä 6/2021. #ilmastonmuutos https://t.co/KZGIrgGh2n",">=40","male"
"388","New Yorkiin ennustettu ensi viikolle non 5 cm lunta. Ei kuulosta paljolta, mutta kun siihen vielä puoli metriä lisää niin haittaa merkittävästi ihmisten ruoantuotantoa ja nostaa lämpötiloihin liittyviä terveysuhkia.
#ilmastokriisi #ilmastonmuutos #ilmasto #lokakuu #climate #syksy https://t.co/VRoRw0K8PI",">=40","male"
"389","Ympäristö ja terveys -verkkokurssi tarjoaa monitieteisesti ekologisia, sosiaalisia ja kulttuurisia näkökulmia terveyteen ja hyvinvointiin. Kurssi alkaa 10.11., paikkoja rajoitetusti. https://t.co/OGLUanLDeX #ilmastonmuutos #luontokato #terveys","30-39","male"
"390",".@MinnaKaljonen: #Ilmastonmuutos tulee vaikuttamaan ihmisten toimeentuloon. Osa elinkeinoista häviää, elinkustannukset voivat nousta, esim. ruoan hinta. Toisaalta ilmastonmuutoksen torjunta luo myös uutta työtä ja tuo terveysvaikutuksia. #sotepol",">=40","female"
"391","#ilmastonmuutos vaikuttaa suoraan ja epäsuorasti ihmisten elämään ja kuormittaa tulevaisuudessa myös sotepalveluja. On huoli, että sosiaaliset  ja terveysvaikutukset lisäävät eriarvoisuutta. #sotepol @PKSotu @SOSTE10 @THLorg https://t.co/ix9kYQqV0b",">=40","female"
"392","Ilmastonmuutos sosiaali- ja terveyssektorilla. Oletko koskaan miettinyt, että esimerkiksi luonnonkatastrofit voivat vaikuttaa merkittävästi lääkkeiden kuljetuksiin ja täten niiden saatavuuteen? Suomi on vahvasti riippuvainen ulkomailta tuotavista lääkkeistä. #sotepol","19-29","female"
"393","Ilmastonmuutos vaikuttaa terveyteen ja terveydenhuoltoon tavoilla, joiden hahmottaminen on tärkeää.Vaikutuksiin tulee varautua ja sopeutua ajoissa.Esim. helteiden terveyshaittoihin tulee osata varautua ➡️hoitolaitosten viilennysmahdollisuudet tulee huomioida paremmin. 🧐 #sotepol",">=40","female"
"394","Sosiaali- ja terveysministeri ⁦@HSarkkinen⁩ korosti ennakoinnin merkitystä @SOSTE10 #sotepol päivien avauksessaan. #ilmastonmuutos #digitalisaatio #terveydenlukutaito #toimeentulotuki ensimmäisen päivän ohjelmassa. Huomenna mm. #sote toimeenpano #järjestöt näkökulmasta ⁦ https://t.co/eCcXylonMq",">=40","female"
"395","""Ilmastotuuppaukset tavoittelevat kollektiivista etua. Sivuvaikutuksena    esimerkiksi tuupattavan kokemat terveyshyödyt pyöräilyn lisäämisestä."" - Polaris Koi #ilmastonmuutos #terveys #etiikka @Akatemia_STN https://t.co/rrgKaHuRAy",">=40","male"
"396","#ilmasto kokouksen johtajien sorkat pois ihmisten ruokapöydästä.
#liha #terveys #ruoka #COP26Glasgow #COP26 #ilmastonmuutos #meat 

Climate conference leaders now ‘engineering the way we eat’ https://t.co/OdBAbuKhaz käyttäen @YouTube",">=40","male"
"397","Vedätyksiä. 
*60-luku: öljy loppuu
*70-luku: uusi jääkausi tulee 
*80-luku: happosateet tuhoavat sadot nälänhätä
*90-luku: otsonikerros tuhoutuu 
*2000-luku: napajäätiköt sulavat
*2010 ilmastonmuutos / hiilidioksidi
*2020 Terveyskatastrofi Korona. 

Rahaa on tehty ja paljon!",">=40","male"
"398","Ilmastoasioilla on vahva linkki terveyskysymyksiin. Sosiaali- ja terveyssektorin tulee isona toimijana ottaa päästöjen vähentäminen vahvasti agendalleen. Kehitettävää löytyy rakennuksista, hankinnoista ja materiaalivirroista, palveluketjuista… #sote #ympäristö #ilmastonmuutos https://t.co/y3ZRD9NsuU",">=40","female"
"399","Mistä sinä olet huolissasi?

#huoli #suomi #politiikka #ilmastonmuutos #Sananvapaus #mielenterveys",">=40","male"
"400","@Sukkola Rokottamaton, pandemia, WEF, epidemia,kuume, nuha, teho, sairaala, salaliittoteoria, rokote, tehokkuus, prosentti, tehohoito, potilas, BMI, keuhkosairaus, 2030, ilmastonmuutos, Elokapina, terveysturvallisuus, passi, koronapassi, normaali, vapaus, tasa-arvo.","<=18","male"
"401","Mun ja monen mielenterveys ei tule paranemaan ennen kuin ilmastonmuutos on estetty ja kapitalismi kaadettu. Miksi kukaan muista ihmisistä välittävä voisi hyvin tässä kapitalismissa, kun ihmisiä kuolee vain siksi, että 1% maailman väestöstä on ahneita paskiaisia?","<=18","male"
"402","@RPirkkalainen Korkea #hiilijalanjälki koskee myös kotimaista #liha'a. Ja eettistä tappamista ei ole olemassakaan. 

Lihasta luopuminen on sekä ilmasto- että eettinen teko. Ja toki myös terveysteko.

Kiitos, @helsinki! 

#helsinki #ilmastonmuutos",">=40","male"
"403","Tässä on vain muutamia esimerkkejä. Maailman terveysjärjestö arvioi, että vuosina 2030–2050 ilmastonmuutos aiheuttaa maailmanlaajuisesti noin 250 000 kuolemaa vuodessa.

Vaikutus on suurin niiden ihmisten kohdalla, jotka ovat jo nyt haavoittuvassa asemassa. 💔",">=40","male"
"404","Uusinta tutkimustietoa kuulemassa Valtakunnallisilla Ympäristöterveyspäivillä, aiheena mm. #ilmastonmuutos, #mikromuovi, Kansallinen #kemikaaliohjelma.
Kiitos hyvistä päivistä @THLorg @YTerveyslehti @STM_Uutiset 
#ympäristöterveys https://t.co/ZVVfkPM3lV",">=40","female"
"405","@GaiaPlanet77 Paljon noissa kasvisvaihtoehdoissakin on kovetettuja rasvoja, mutta en ole näiden terveysasiantuntija. Ruokavalion valintaan liittyy niin monta eri tekijää; terveellisyys, eettisyys, kulinarismi, ilmastonmuutos, helppous, hinta...","19-29","male"
"406","@SLiljaRo puhumassa ilmastonmuutokseen sopeutumisesta yhteiskunnassa Valtakunnallisilla ympäristöterveyspäivillä #ytp2021 #ilmastonmuutos #sopeutuminen #ympäristöterveys https://t.co/qNaFmX8XQS","30-39","female"
"407","Tänään ja huomenna ajankohtaisia aiheita #ympäristöterveys #ilmastonmuutos #kaavoitus #ilmansaasteet #lähiluonto #sisäilma #kemiallisetriskit #vesiturvallisuus Tampereella Valtakunnallisilla ympäristöterveyspäivillä #ytp2021

https://t.co/dA2jtNGHDA","30-39","female"
"408","Ympäristöterveyspäivilla 2021 #ytp2021 Ilmastonmuutos ja terveys -sessiossa @SLiljaRo @MaariaHai ja @Pmerilai puhumassa ilmastonmuutokseen sopeutumisesta yhteiskunnan, terveydenhuollon ja pääkaupunkiseudun tasoilla. @THLorg @IlmaTiede @hsy_fi @STM_Uutiset @YTerveyslehti","30-39","female"
"409","Ympäristöterveyspäivät 2021:
#ilmastonmuutos vaikutukset (helle, liukkaus, muut sään ääri- ilmiöt) koskettavat myös Suomea.
Varautuminen tärkeää #terveydenhuolto  näkökulmasta- Esittelyssä STM:n ilmastonmuutokseen sopeutumisohjelma 2021- 2031
@Pmerilai @THLorg 
#ympäristöterveys https://t.co/8G27y7ZKsm",">=40","female"
"410","@HupsSaara @ylekioski Kyllä, ilmastonmuutos voi minusta laukaista mielenterveysongelmia ja pahentaa niitä.","30-39","female"
"411","Tutkijoiden mukaan ILMASTONMUUTOS on stressitekijä, joka saattaa laukaista mielenterveysongelmia tai pahentaa niitä. Ilmastoahdistus on tämän stressitekijän ilmentymä. 

Muuten huippua asiaa @ylekioski, mutta tästä olen eri mieltä! https://t.co/3tolFWudww","30-39","female"
"412","Jos apokalyptis-alarmistista ilmastonmuutoslietsontaa ei lopeteta, suomalaiselle yhteiskunnalle aiheutuu mittavat vahingot erityisesti nuorten aikuistuessa.

#politiikka #Vihreät #vasemmisto #identiteettipolitiikka #ilmastokriisi #mielenterveys #ilmastonmuutos #nuoret #lapset https://t.co/uZFyKbHefh",">=40","male"
"413","#COP26 -ilmastokokous on käynnissä.

🌍 Kuinka #ilmastonmuutos vaikuttaa Eurooppaan? 

📈 Nousussa:
⬆️ metsäpalot
⬆️ aavikoitumisriski
⬆️ tulvat 

📉 Laskussa:
⬇️ luonnon monimuotoisuus
⬇️ maatalouden sadot
⬇️ ihmisten terveys

Lue lisää ⬇️
https://t.co/a97I1P9RYa https://t.co/DTMrRqXJr1",">=40","male"
"414","Syy ja seuraus.

Sairas pelonlietsonta maailmanlopulla ei kuulu kansallisen yleisradioyhtiön tehtäviin!

@yleuutiset @Yleisradio 

#viestintä #journalismi #politiikka #ilmastonmuutos #ilmastohätätila #ilmastokriisi #yle #uutiset #mielenterveys #lapset #nuoret https://t.co/C1iDhZ5Gpg https://t.co/uZFyKbHefh",">=40","male"
"415","Luontoon liittyvät kysymykset, #ilmastonmuutos, terveys ja #mielenterveys vaikuttavat lapsen ja nuoren hyvinvointiin 🌱

Ilmoittaudu mukaan #ÄÄNI21-foorumiin, jossa asiantuntijat, nuoret ja päättäjät keskustelevat teemasta #luontosuhde pe 12.11.2021👇
https://t.co/u3wQxyZPkS https://t.co/Mg3h5uqX92",">=40","male"
"416","Kasvis vs. liha -taistossa on kyse siitä, kumpi on vastaisuudessa oletusarvo. Kasviksella on faktat puolellaan (ilmastonmuutos, terveys, eläinten kärsimys). #ruoka",">=40","female"
"417","","<=18","male"
"418","Ilmastonmuutos ja terveys + sairaanhoitajan rooli ovat korkealla @ICNurses asialistalla. #ICNCongress toisen päivän aamuna meillä oli suora yhteys Glasgown ilmastokokouksen #COP26 edustajaan. https://t.co/0io5ya7bs5",">=40","female"
"419","Koska poliittinen #ilmastonmuutos on korttitalo, joka on rakennettu valheista, lihansyönnin vähentäminen on tarpeetonta. Lisäksi liha on erittäin terveellistä ja hyötysuhteeltaan erinomaista ravintoa #yleastudio #terveys. Liha kalpenee vain kananmunille ja sisäelimille.",">=40","male"
"420","Ilmastonmuutoksen terveyshaittoja on ehkäistävä niin, että pyritään sekä rajoittamaan tulevaa ilmaston lämpenemistä että sopeutumaan kuumempaan ilmastoon, sanoo @JuliaGillard uusimmassa suomennetussa kolumnissa https://t.co/wrKGwlMmHX #ilmasto #ilmastonmuutos #COP26",">=40","male"
"421","Tänään @ICNurses #COP26 rinnakastapahtumassa. #ilmastonmuutos torjunta on myös terveyden edistämistä. #Sairaanhoitajat kohtaavat ja hoitavat ilmastonmuutoksen terveysseurauksia monissa kohdin. Terveyspalveluiden tuottamisessa voidaan ja pitää vähentää päästöjä ja saastuttamista. https://t.co/FwTp3DSdgO",">=40","female"
"422","@JariLeino3 @AiruNaar @InaMikkola Ahdistuneisuus on ihan ok, ketä nyt ei ahdistais huonosti voivat eläimet, ilmastonmuutos tai kansanterveys? Mut tommonen tytöttely ei oo kyllä kovin kivaa.","30-39","female"
"423","Ilmastonmuutos ja siihen varautuminen tuovat eri toimialoille uusia tehtäviä, huomioitavia asioita ja osaamistarpeita. @tatsijatsi kertoo muutoksesta palvelualoilla. @tyoterveys @pamliitto https://t.co/Nv1tUK82vO",">=40","female"
"424","Kirjoitin @tyoterveys'blogia. #ilmastonmuutos muuttaa kaikkien työtä! 150 000 #palvelualat työntekijää työskentelee uudella tavalla hillitäkseen ilmastonmuutoksen vaikutuksia. Kokemuksia koottu @pamliitto jäsenistöltä kyselyin https://t.co/sBdwAENrhZ #työhyvinvointi #osaaminen",">=40","male"
"425","#Sairaanhoitajat + #ilmastonmuutos ja #terveys - seuraa suoraa lähetystä Glasgown ilmastokokouksesta 11.11. Suomen aikaa klo 13.15. alkaen. Kyseessä on kansainvälisen sairaanhoitajaliiton  @ICNurses #COP26 rinnakkaistapahtuma. https://t.co/Fe1Q9KwDt7","<=18","female"
"426","Puhuttiinko #Yleastudio ssa ollenlaan myös #Lihansyönti vähentämisen  #Kansanterveys hyödyistä? 🤔
#Ilmastonmuutos #Ilmastokriisi #Kasvisruoka #Helsinki https://t.co/aXEcyN1jar","30-39","male"
"427","Terveyssyistä kannattaa syödä lihaa ja välttää kasvispohjaisia proteiineja, jotka ovat erittäin epäterveellisiä. Liha on erinomainen ja terveellinen ravinto ihmiselle #terveys #lihansyönti #yleastudio. Ei kannata syödä epäterveellistä ravintoa höpöhöpö #ilmastonmuutos vuoksi.",">=40","male"
"428","@vainarn1 @MForsberg__ Iltapäivälehdet ovat muuttuneet suoranaisiksi terveyssanomiksi. Nykyään julkaistaan sairauksista ja terveysongelmista paljon enemmän juttuja kuin syväluotaavista tissien väleistä. Kaikkea katalaa se ilmastonmuutos siis teettää. Muustahan ei ole kyse.
https://t.co/aQG2r0JTFc",">=40","male"
"429","Mitä me jokainen voimme tehdä Itämeren eteen? 
Ympäristövaikuttaja ja Baltic Sea Action Groupin @BSAG_ perustaja @SKankaanrinta tänään #TerveysSummit'issa. Miten #Itämeri voi? Miten #ilmastonmuutos vaikuttaa Itämereen?
#rehevöityminen #vesistöt #ympäristö
https://t.co/0SRx6oEbQA",">=40","male"
"430","Tärkeä kirjoitus! @marjajalli et al. #kasvinterveys on asia, joka jää usein liian vähälle huomiolle.  

#ekosysteemipalvelut #resurssitehokkuus #ilmastonmuutos 

https://t.co/ww9Uwz8tHG",">=40","female"
"431","Mitä yhteistä on sotella ja ilmastonmuutoksella? Ilmastonmuutoksen vaikutukset tulevat näkymään myös meidän terveyskeskuksissamme. Keskustanuorten varapuheenjohtaja @HennaTakatalo pohtii aihetta @suomenmaa blogissaan. #keskustanuoret #sote #ilmastonmuutos https://t.co/H8yGRkOlct",">=40","male"
"432","Joko katsoit haastattelun?🤩
Vieraana ympäristövaikuttaja ja Baltic Sea Action Groupin @BSAG_ perustaja @SKankaanrinta
Miten #Itämeri voi? Miten #ilmastonmuutos vaikuttaa Itämereen? Mitä sinä voit tehdä? #rehevöityminen #vesistöt #ympäristö #terveyssummit
https://t.co/0SRx6omAs0",">=40","male"
"433","Vakavien terveyshaittojen riski on erityisesti yli 65-vuotiailla ja pitkäaikaissairauksista kärsivillä. #helle #ilmastonmuutos #kuolemat #lääkärilehti https://t.co/wKpTi8FFpT","<=18","male"
"434","Raporttimme mukaan helle voi aiheuttaa lyhyessä ajassa suuren määrän vakavia terveyshaittoja Suomessa. Yhteiskunnan keinoja varautua helteisiin tulisi lisätä. 

Lue lisää 👇 #ilmastonmuutos #helle https://t.co/MVmOBBkIr0",">=40","male"
"435","Aamuun ajatuksia #työelämä n korona opeista @tyoterveys -webinaarissa, lopussa pääjohtaja Antti Koivula kiteytti koronan olevan virsranpylväs ajattelussamme, jossa työelämään jatkossa vaikuttavat yhä enemmän työn murros ja ilmastonmuutos #paluutulevaisuuteen https://t.co/tuOPSfZvYG",">=40","female"
"436","","<=18","male"
"437","Mitkä ovat 2000-luvun suurimmat haasteet?  Ilmastonmuutos, kansanterveys, eriarvoisuus voidaan ennustaa nykyään, mutta totuus on, että emme tiedä vielä mitään.",">=40","male"
"438","”Tällä hetkellä nuoria pohdituttavat tulevaisuutensa suhteen erityisesti mielenterveys, ilmastonmuutos ja tasa-arvo.”

@LNSaatio toimesta nuoret ja päättäjät miettivät tulevaisuuden haasteita ja mahdollisuuksia yhdessä. https://t.co/dC3p61ZqFC",">=40","female"
"439","Viime viikolla yläkoululaiset Helsingistä ja Kuopiosta kehittivät kotikaupunkiaan yhdessä oman alueensa päättäjien kanssa. Keskustelun aiheena olivat muun muassa tasa-arvo, ilmastonmuutos ja mielenterveys. #UtopiaJam #Tulevaisuuskoulu https://t.co/FDbl4TWmp7",">=40","male"
"440","@Lucillalin3 Jep. Sekä Covid-19 että myös ilmastonmuutos ovat todellisia ongelmia, mutta on silti väärin aiheuttaa niillä mässäilyllä ahdistusta, pelkoa ja jopa mielenterveysongelmia lapsille ja nuorille.","19-29","male"
"441","@STTInfo Varsinkin opettajat ovat edesauttamassa rähjädysmäisesti kasvaneita lasten ja nuorten mielenterveysongelmia. Mm. ilmastonmuutos öyhötys. Toki vihervasemmisto politiikka muutenkin.","<=18","male"
"442","Työn kautta löytyy ratkaisuja #ilmastonmuutos . Uusissa ratkaisuissa tulee huolehtia, ettei tule uusia #työturvallisuus tai #työterveys riskejä. Keskustelut kollegoiden kanssa ⁦@TiinaSantonen⁩ ⁦@ArjaAlaLauri⁩ ⁦@HietsuJH⁩  https://t.co/P6BtDY19mt",">=40","female"
"443","@hsfi Kyllä, koska ilmastoahdistuksessa joko lamaannutaan tai tehdään hätäännyksissä paniikinomaisia päätöksiä. 

Voimavarat pitää keskittää ensin oikeasti = globaalisti vaikuttaviin toimiin.

#ilmastonmuutos #luontokato #metsä #luonnonsuojelu #energia #positiivisuus #mielenterveys","30-39","female"
"444","@VilleNiinisto Korona, ilmastonmuutos, ihmisten terveyspalvelut jne.","30-39","female"
"445","Euroopan tulevaisuuskonferenssin kansalaispaneeleissa pohditaan Euroopan tulevaisuutta. Maija Puronvarsi ja Raimo Korpi kutsuttiin mukaan pohtimaan ratkaisuja ja heidän paneelinsa aiheena on ilmastonmuutos, ympäristo ja terveys: https://t.co/mZXRB9H0nn #SinunTulevaisuutesi https://t.co/sFHuuHE9kC","30-39","male"
"446","Mihin suuntaan suomalainen ruokakulttuuri on matkalla? Kuinka korona-aika ja ilmastonmuutos muuttavat suhdettamme jokapäiväiseen leipään?
Roman Schatzin vieraana on terveyssosiologian professori @PiiaJallinojaX https://t.co/RxEOF7Ow7U",">=40","male"
"447","Ilmastonmuutos haastaa kuntapäättäjän - tieto tukee päätöksentekoa. Esimerkkejä riskeistä ja niihin varautumisesta (rakennettu ympäristö, terveys, metsät, tulvat, kuivuus) tarjoilevat @IlmaTiede @LukeFinland ja @SYKEinfo 👉https://t.co/wp0L2J91RB #tttv21","19-29","male"
"448","Kapitalistinen talous, jonka tavoitteena on tuottaa voittoa, eikä tyydyttää ihmisten tarpeita vaatii järjetöntä resurssien haaskausta. Tämä on yhteiskuntamme sokea piste. #ilmastonmuutos #mielenterveys",">=40","male"
"449","@anttironkainen Pandemia —&gt; tarvitsee QE, ilmastonmuutos —&gt; tarvitsee tosi paljon QE, nuorten mielenterveysongelmat —&gt; tarvitsee QE, &lt;insert_anything_here&gt; —&gt; tarvitsee QE 🤡",">=40","female"
"450","Ilmaston lämpeneminen muuttaa veden mikrobistoa. Jos puhdasta vettä ei ole, terveyttämme uhkaavat monenlaiset mikrobien aiheuttamat tartuntataudit, kirjoittaa ympäristöterveyden apulaisprofessori @TarjaPitkanen.
#MustreadAkatemia #ilmastonmuutos #terveys

https://t.co/Ku5Y5Jj0Bo",">=40","male"
"451","Ilmastonmuutos tulee muuttamaan suomalaisten suhdetta puhtaaseen veteen. Vesivälitteiset infektiot ovat merkittävä terveysriski ilmastonmuutoksen edetessä. VAPAA LUKUOIKEUS.  https://t.co/urqws4cUcG",">=40","male"
"452","Luontoäiti opettaa agendaklimatologeja - tulossa pitkäkestoinen tappava hengenvaarallinen jääkausi pitkälle tammikuuhun saakka Skandinaviaan,Baltiaan ja Venäjälle laajoinen terveys-, liikenne- ja sähköongelmineen?
Jopaehkä -40C?
#ilmastokriisi #ilmasto #sää #ilmastonmuutos #talvi https://t.co/CerZYtDPuq",">=40","male"
"453","Toivottavasti kaikille alkaa olemaan selvää, että lajien monimuotoisuus, ilmastonmuutos ja ihmisten terveys ovat linkittyneet toisiinsa. Tarvittavan muutoksen keskiössä on maankäyttö ja maatalous. Tarvitsemme siirtymää kasvispainotteiseen ruokavalioon. 
https://t.co/w5qACS3rzy",">=40","male"
"454","Tällaista tietoa tarvitsemme 💎. Kiitos kirjoituksesta @TarjaPitkanen #vesihuolto #talousvesi #ilmastonmuutos #ympäristöterveys https://t.co/m9w8sUkLAq","30-39","female"
"455","Lapsemme pelkäävät! He pelkäävät kuolemaa #korona:n takia ja #maailmanloppu:a #ilmastonmuutos ja #luontokato seurauksena. Vastuullinen ihminen suojelee heitä kaikin keinoin tältä taakalta ja antaa lapsen elää lapsuutensa.
#vastuullisuus #viestintä #lapsuus #trauma #mielenterveys https://t.co/b0vl5AUpCH",">=40","male"
"456","Miten ilmastonmuutos vaikuttaa työelämään?  #TyötäPäivää-podcastissa keskustelemassa Maailman ilmatieteen järjestön WMO:n pääsihteeri @PetteriTaalas ja Työterveyslaitoksen tutkimusprofessori @AnnaMariaTeperi.

Kuuntele täältä: https://t.co/v1ieMzaoRT https://t.co/UNYUq1AXsC",">=40","male"
"457","Sää- ja ilmastopalvelut terveysinterventiona 🌄 Ilmastonmuutos on meneillään ja Suomessa ilmasto muuttuu nopeammin kuin monilla muilla alueilla. Tulisikin laatia suunnitelmia ja konkreettisia toimintaohjeita sää- ja ilmastoriskien varalta.
@RRuuhela ym 👉 
https://t.co/ivI8zSFq5l https://t.co/a9MOWRCNKZ",">=40","male"
"458","@TiirolaMikko @PetteriTaalas @MTK_Metsa @LahiTapiola Alarmistit pitäisi asettaa myös rikosoikeudelliseen vastuuseen lasten ja nuorten henkisestä pahoinpitelystä. #Ilmastonmuutos on antanut monelle keinon nostaa itsensä alustalle, mutta nuorison kustannuksella. Mielenterveysongelmien syylliset on helppo todentaa viestinnästä..",">=40","male"
"459","Ilmaston lämpeneminen muuttaa veden mikrobistoa. Jos puhdasta vettä ei ole, terveyttämme uhkaavat monenlaiset mikrobien aiheuttamat tartuntataudit, kirjoittaa ympäristöterveyden apulaisprofessori @TarjaPitkanen. 
#MustreadAkatemia #ilmastonmuutos #terveys https://t.co/euDoyfWHM1",">=40","male"
"460","Paavo Lipponen sanoi että: ""Ei tuosta velasta tarvitse välittää, rauhaa!"",
mistä poliitikot puhuvat: Ilmastonmuutos, hiilijalanjälki, autoilu, polttoainevero, autot, junat, bussit, metrot, ratikat, lentokoneet, helikopterit sairaalat, terveysasemat, mistä puhutaan?",">=40","male"
